"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Shi Yan","China 1.","Tianjin Tigers","RB, LW, RW","23","125000","2026-12-31","9","306","0","0.51","0","0.19","China PR","right","170","6.76","7.65","46.15","1.47","20","0","4.58","2.06","0","0.15","0","0.88","0","0","2.35","0","3.82","53.85","7.65","42.31","2.35","0","0","18.53","77.78","2.35","87.5","0.59","50","0.06","0","0.29","0","0","1.47","0","0.59","0.88","33.33"
"Wang Zhenao","China 1.","Shanghai Port","RB","25","350000","2025-12-31","4","297","0","0.58","0","0.22","China PR","left","175","13.03","9.09","50","1.21","0","0.3","12.93","2.12","0","0.18","0","0.91","0","0","1.82","66.67","1.82","50","6.06","40","0.61","0.3","0.3","48.48","86.88","13.94","71.74","1.82","50","0.07","0","0.3","2.73","44.44","1.82","100","0.61","9.39","67.74"
"Bao Shengxin","China 1.","Zhejiang Professional","RCMF, RWF","22","0","","6","291","0","0.11","0","0","China PR","","0","8.66","5.88","57.89","0.93","0","0","7.06","1.24","0","0.03","0","1.24","25","0","0.93","33.33","1.24","50","4.95","50","0.31","0.93","0.31","43.61","88.65","10.21","72.73","2.47","100","0","0.31","0","4.33","92.86","1.55","40","0.31","5.57","61.11"
"Z. An","China 1.","Changchun Yatai","GK","18","0","2029-12-31","3","289","0","0","0","0","China PR","unknown","187","0.31","0","0","0.31","100","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.33","84.78","9.03","75.86","5.61","66.67","0","0","0","1.25","75","0","0","0","4.67","66.67"
"K. Wang","China 1.","Wuhan Three Towns","LB","19","0","","4","281","0","0.05","0","0.12","China PR","unknown","175","7.05","6.09","68.42","1.6","80","0.32","3.12","0.96","0","0.02","0","0.64","50","0","1.28","50","0.32","0","1.28","25","0.32","0.96","0","34.27","83.18","12.81","70","3.52","27.27","0.04","0","0.32","3.2","70","1.28","50","0","7.37","56.52"
"Li Shenglong","China 1.","Shanghai Port","CF, RW","33","100000","2025-12-31","13","280","1","0.58","0","0","China PR","right","181","6.11","5.46","52.94","7.07","31.82","0","3.96","0.96","0.32","0.19","0.32","0.64","100","50","0.96","0","1.61","20","7.07","13.64","0.96","0.32","0","18.96","71.19","5.14","62.5","0.64","0","0","0","0","1.61","60","0.32","0","0.32","1.29","75"
"Dilyimit Tudi","China 1.","Changchun Yatai","AMF, RCMF, RW","26","150000","","6","273","0","0","0","0.45","China PR","right","180","7.91","6.26","68.42","1.98","0","0","4.07","1.65","0","0","0","0","0","0","2.64","0","3.3","50","10.88","30.3","0.33","1.32","0","36.92","66.96","16.48","54","6.92","52.38","0.15","0","0","10.22","61.29","3.63","45.45","1.32","7.58","73.91"
"Xu Jiamin","China 1.","Henan","GK","31","150000","2026-12-31","3","273","0","0","0","0","China PR","right","192","0.33","0.33","0","0.33","100","0","0.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.23","85.71","6.26","78.95","3.63","72.73","0","0","0","0.33","0","0","0","0","2.97","77.78"
"Zhao Jianfei","China 1.","Shandong Taishan","LCB, RCB","26","100000","2027-12-31","8","273","0","0","0","0","China PR","right","178","6.59","4.29","46.15","2.31","42.86","0.66","6.39","0.33","0","0","0","0","0","0","0.33","100","0","0","0.66","50","0","0.33","0","29.01","84.09","12.86","74.36","3.63","63.64","0","0","0","4.29","61.54","0.33","100","0","8.24","68"
"J. Kouassi","China 1.","Zhejiang Professional","LWF, LAMF","30","900000","2025-12-31","7","272","1","2.04","1","0.25","Côte d'Ivoire","right","180","3.64","2.98","77.78","3.64","36.36","0","2.07","3.31","0","0.68","0","4.3","23.08","7.692","2.32","14.29","3.97","50","12.24","45.95","4.3","4.3","0.33","32.76","87.88","6.29","89.47","0.66","100","0.08","0","0.66","1.65","100","2.32","57.14","1.65","3.64","90.91"
"Wei Minzhe","China 1.","Wuhan Three Towns","GK","26","0","","3","266","0","0","0","0","China PR","right","193","1.02","0.34","0","0.68","100","0","1.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.27","92.59","8.12","83.33","5.75","82.35","0","0","0","0.34","0","0","0","0","4.4","84.62"
"Sun Bo","China 1.","Dalian Young Boy","RW, LW","34","50000","2025-12-31","7","256","0","0.34","0","0.61","China PR","right","177","6.33","9.14","38.46","2.46","57.14","0","2.95","1.76","0","0.12","0","1.05","33.33","0","1.05","33.33","1.76","60","3.87","45.45","1.76","0.7","0","26.02","71.62","7.73","68.18","3.87","54.55","0.22","0","0.35","4.57","69.23","2.11","50","0.35","6.33","83.33"
"Yang Shiyuan","China 1.","Shanghai Port","RDMF, LCMF, RCMF","31","100000","2026-12-31","10","243","0","0.33","0","0","China PR","right","173","9.26","8.15","50","3.33","88.89","1.11","6.92","2.22","0","0.12","0","1.11","66.67","0","1.48","50","1.11","66.67","2.59","57.14","1.48","0","0","47.78","85.27","14.81","70","2.22","16.67","0","0","0","5.56","66.67","1.85","40","0","5.19","92.86"
"Sun Xuelong","China 1.","Yunnan Yukun","RCMF, LW, AMF","26","50000","2025-12-31","11","242","1","0.22","0","0.21","China PR","","175","4.46","4.83","38.46","0.74","100","0.37","4.12","1.49","0.37","0.08","0.37","0.37","100","100","0.37","100","1.12","66.67","4.46","58.33","0.37","0.37","0","19.71","84.91","6.69","72.22","0.37","0","0.08","0","0.37","2.23","83.33","0.37","100","0","3.35","66.67"
"Tian Yuda","China 1.","Changchun Yatai","CF, AMF","23","75000","2026-12-31","14","240","0","0.6","0","0","China PR","right","191","3.75","3.38","55.56","11.63","29.03","0","3.66","0.75","0","0.23","0","1.5","50","0","0.38","0","0.38","0","3.75","40","3","0.38","0.38","12.38","63.64","3","50","0","0","0","0","0","1.88","60","0.38","0","0.38","1.13","66.67"
"Li Xingxian","China 1.","Henan","RW, RWB, LDMF","20","0","","6","235","0","0.84","0","0.09","China PR","left","180","3.06","5.74","33.33","2.68","14.29","0","2.25","1.53","0","0.32","0","2.68","0","0","2.3","16.67","3.06","37.5","9.19","33.33","2.68","0.38","0","16.47","72.09","2.3","66.67","0.77","100","0.04","0","0.38","0.38","100","1.53","25","0.38","1.15","100"
"M. Li","China 1.","Chengdu Rongcheng","LW, LWF, RCMF","20","0","2029-12-31","11","229","1","1.34","0","0","China PR","unknown","175","6.68","8.25","38.1","4.72","0","0","6.43","2.36","0.39","0.53","0","2.75","42.86","14.286","0.79","0","6.68","17.65","13.36","17.65","3.93","1.97","0.79","17.69","80","3.14","75","0.39","100","0","0.39","0","0","0","0.39","0","0.39","2.36","66.67"
"Sha Yibo","China 1.","Qingdao Hainiu","LCB, RWB, RCB","34","50000","2026-12-31","6","224","0","0","0","0","China PR","","185","6.43","6.43","50","6.83","29.41","0","3.89","0","0","0","0","0","0","0","0","0","0","0","2.01","40","0","0","0","25.31","73.02","12.46","54.84","6.03","40","0","0","0","3.21","50","0","0","0","5.63","57.14"
"Yue Xin","China 1.","Zhejiang Professional","LWB, LB","30","325000","2025-12-31","5","221","0","0.05","0","0.18","China PR","","178","6.92","4.89","75","3.26","87.5","0","2.68","2.85","0","0.02","0","0.81","0","0","5.29","15.38","3.26","62.5","8.96","54.55","1.63","1.22","0.41","33.8","68.67","6.52","50","2.85","14.29","0.07","0.41","0.81","1.63","0","4.07","30","0.81","4.89","41.67"
"Yan Peng","China 1.","Dalian Young Boy","CF, LW","30","100000","2025-12-31","4","220","0","1.63","0","0.02","China PR","right","180","4.91","4.91","50","4.91","41.67","0","2.95","0.41","0","0.67","0","3.27","0","0","0.41","0","0.82","50","6.14","46.67","5.32","0.82","0","12.27","76.67","2.45","66.67","0.41","0","0.01","0","0","1.64","50","0.41","100","0.82","1.23","66.67"
"Xie Pengfei","China 1.","Shanghai Shenhua","AMF, CF","32","450000","2026-12-31","5","218","1","0.66","1","1.16","China PR","left","179","7.02","6.61","62.5","4.13","20","0","3.13","4.54","0.41","0.27","0","1.65","75","25","2.06","40","3.72","66.67","11.97","41.38","3.3","1.65","0.41","41.7","88.12","5.37","84.62","2.48","66.67","0.48","0","1.24","3.72","88.89","4.95","75","3.3","6.19","93.33"
"Wu Lei","China 1.","Shanghai Port","RAMF, RW","33","1200000","2028-12-31","6","218","1","2.65","1","0.73","China PR","right","174","1.65","1.65","50","4.13","50","0","0.75","2.89","0","1.1","0","4.54","27.27","9.091","2.06","60","1.24","33.33","3.72","22.22","4.95","0.83","0.41","18.17","84.09","3.72","44.44","1.65","75","0.3","0","0.41","1.24","100","2.06","80","1.24","2.48","100"
