"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"M. Balikwisha","Scotland 1.","Celtic","LWF, RWF","24","9000000","2026-06-30","7","261","0","0.11","1","0.48","Belgium","right","178","4.83","4.83","57.14","1.38","75","0","4","2.07","0","0.04","0","0.34","100","0","2.07","33.33","1.38","75","7.93","47.83","3.1","1.03","0","35.52","88.35","8.28","66.67","0.34","100","0.16","0","0.34","2.41","100","3.45","50","1.38","5.86","76.47"
"T. Lowery","Scotland 1.","Kilmarnock","LCMF, DMF, RCMF","27","150000","","4","254","0","0.07","0","0","England","right","168","8.15","6.38","66.67","4.25","75","0","4.13","1.42","0","0.03","0","0.35","0","0","0.71","50","1.06","100","3.19","66.67","0.35","0","0","31.54","83.15","8.5","66.67","2.48","42.86","0","0","0","3.54","50","1.42","50","0.35","4.25","66.67"
"J. Eskesen","Scotland 1.","Dundee United","AMF, LWF, RCMF","26","650000","","7","249","0","0.08","0","0.08","Denmark","right","175","6.51","8.67","41.67","1.81","20","0.36","2.69","1.45","0","0.03","0","1.08","0","0","1.81","20","1.81","60","4.7","46.15","3.61","0.36","0","26.02","73.61","6.87","57.89","0.72","100","0.03","0","0.36","2.89","50","2.17","66.67","0.72","3.98","54.55"
"F. Kent","Scotland 1.","Hearts","RCB","29","1200000","2026-05-31","4","247","0","0.21","0","0.07","England","right","188","6.56","6.92","73.68","6.19","70.59","0","1.8","0.36","0","0.08","0","0.73","0","0","0.73","0","0.36","100","1.82","60","1.09","1.09","0","48.83","89.55","20.77","85.96","6.92","57.89","0.02","0","0","7.65","80.95","1.82","60","1.09","9.47","84.62"
"B. Koumetio","Scotland 1.","Dundee","LCB","22","500000","2026-05-31","6","247","0","0","0","0","France","left","195","5.83","1.82","60","6.56","72.22","0.36","5.71","0.36","0","0","0","0","0","0","0.36","0","0.36","100","1.82","40","0.36","0.36","0","42.63","80.34","14.21","61.54","2.91","12.5","0","0","0","4.01","36.36","0.36","0","0","6.56","50"
"A. Trusty","Scotland 1.","Celtic","RCB, LCB","27","7000000","","4","246","0","0","0","0","United States","left","191","5.49","1.46","75","8.05","72.73","0.73","9","0.73","0","0","0","0","0","0","0.37","100","0.37","100","0.73","50","0","1.1","0","89.63","97.14","30","92.68","2.56","85.71","0","0","0","13.54","94.59","0","0","0","9.15","100"
"G. Molloy","Scotland 1.","Aberdeen","LWB, LB","24","0","","4","244","0","0.38","0","0","Republic of Ireland","left","0","9.59","6.64","72.22","4.8","53.85","0.37","5.65","1.48","0","0.14","0","0.37","0","0","3.69","20","0.74","100","2.95","50","1.48","0","0","27.3","70.27","9.96","62.96","2.21","33.33","0","0","0","1.84","60","3.32","11.11","0.37","4.8","46.15"
"C. McLennan","Scotland 1.","Livingston","LAMF, LWF, CF","26","250000","","7","231","0","0.15","0","0.08","Scotland","right","181","5.84","6.62","47.06","2.34","66.67","0","3.33","2.73","0","0.06","0","1.17","0","0","3.51","22.22","3.51","55.56","7.79","45","1.56","1.17","0","19.48","64","5.84","46.67","1.56","0","0.03","0","0","1.95","60","4.29","36.36","0","3.51","44.44"
"C. Hendry","Scotland 1.","Motherwell","CF","27","325000","","6","230","0","2.33","0","0","England","right","176","4.3","3.13","62.5","6.26","43.75","0","2.93","2.35","0","0.91","0","3.91","20","0","1.17","0","2.35","66.67","7.83","45","4.7","0.78","0","19.57","70","1.96","60","0.78","50","0","0","0","2.35","33.33","0.39","0","0","1.57","75"
"S. Tiffoney","Scotland 1.","Kilmarnock","CF, LWF, RWF","27","400000","","5","229","0","0.08","1","0.42","Scotland","right","176","1.18","1.97","20","2.36","33.33","0","0.9","4.32","0","0.03","0","1.18","0","0","4.72","25","5.11","61.54","14.15","47.22","3.93","2.75","0.79","22.01","62.5","7.86","70","0","0","0.16","0","0.79","2.36","50","4.32","45.45","0.39","3.93","80"
"L. Donnelly","Scotland 1.","St. Mirren","DMF, LCMF","29","350000","","4","215","0","0.07","0","0.06","Northern Ireland","right","181","8.37","8.79","52.38","2.51","83.33","0","5.11","0.42","0","0.03","0","1.26","33.33","0","0","0","0","0","2.51","83.33","0.84","0","0","38.09","72.53","15.49","45.95","8.37","35","0.03","0","0","8.37","55","1.26","0","0","7.53","66.67"
"E. Ross","Scotland 1.","Falkirk","LAMF, AMF","24","250000","","5","213","1","0.19","0","0.32","Scotland","right","173","4.65","5.92","35.71","2.54","0","0","2.78","2.54","0.42","0.08","0","1.69","50","25","0.42","0","2.96","57.14","6.76","43.75","1.27","3.38","0.85","19.01","88.89","5.07","83.33","0","0","0.13","0","0.42","1.27","100","1.69","75","1.69","1.27","100"
"C. Donovan","Scotland 1.","Celtic","RB","19","0","","3","210","0","0.16","0","0.18","Scotland","","0","7.29","5.14","41.67","4.71","81.82","0.43","10.91","1.71","0","0.07","0","1.29","0","0","4.71","18.18","0.86","100","2.57","33.33","1.71","4.71","0","53.57","72","19.71","54.35","4.29","20","0.08","0.43","0.43","6.43","60","4.71","9.09","0.43","9","52.38"
"Yang Hyun-Jun","Scotland 1.","Celtic","RWF, LWF","23","2000000","2028-05-31","5","209","0","0.74","0","0.53","Korea Republic","right","179","2.15","2.58","66.67","1.29","33.33","0","0","5.6","0","0.32","0","2.15","40","0","4.74","27.27","6.03","57.14","9.9","47.83","6.03","3.01","0","41.77","82.47","5.6","76.92","1.29","33.33","0.23","0","0.86","1.72","75","3.44","62.5","2.15","3.44","100"
"P. Kabore","Scotland 1.","Hearts","CF, RW, LAMF","24","0","2028-05-31","4","209","2","1.75","0","0.08","Burkina Faso","","180","6.03","3.88","66.67","6.46","40","0","6.32","3.88","0.86","0.75","0","3.88","33.33","22.222","1.29","33.33","2.15","100","7.32","47.06","4.74","0.43","0","20.24","70.21","3.88","55.56","2.58","50","0.04","0","0.43","1.72","75","0.43","100","0.43","3.01","57.14"
"L. Cameron","Scotland 1.","Rangers","RCMF, LCMF, DMF","23","600000","","4","204","0","0.72","0","0.02","Scotland","right","180","6.62","4.41","50","1.76","25","0.44","8.28","2.21","0","0.32","0","1.76","25","0","2.65","0","3.53","50","5.29","33.33","3.97","1.32","0","49.85","82.3","11.91","74.07","2.21","20","0.01","0","0","4.85","72.73","2.65","33.33","0.88","3.97","66.67"
"K. Yengi","Scotland 1.","Aberdeen","CF","26","375000","","4","202","0","0.54","0","0.03","Australia","right","190","1.78","3.12","42.86","12.03","18.52","0","0.57","0.89","0","0.24","0","1.34","0","0","0.45","0","1.34","66.67","6.24","28.57","4.01","0","0","8.91","60","1.34","0","0","0","0.02","0","0","0.89","0","0","0","0","0.45","0"
"L. Kokubo","Belgium 1.","Sint-Truiden","GK","24","750000","","14","1416","0","0","0","0.01","Japan","right","193","1.4","0.19","100","0.32","100","0","1.67","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","19.83","81.09","11.89","73.26","7.37","51.72","0","0","0","1.72","14.81","0.13","0","0","5.21","62.2"
"M. Epolo","Belgium 1.","Standard Liège","GK","20","800000","2029-06-30","14","1411","0","0","0","0","Belgium","right","188","1.28","0.06","100","0.32","60","0","1.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.6","87.68","10.72","80.36","7.72","76.03","0","0","0.06","1.28","50","0","0","0","6.63","82.69"
"T. Somers","Belgium 1.","Antwerp","RWB, RB, AMF","26","3000000","2026-06-30","14","1405","1","1.56","0","1.42","Belgium","right","183","6.85","5.38","66.67","3.97","37.1","0.06","4.08","1.09","0.06","0.1","0","0.96","40","6.667","2.24","14.29","0.9","42.86","3.07","39.58","2.37","0.58","0.06","22.74","66.76","6.98","51.38","1.22","63.16","0.09","0.06","0.19","2.31","61.11","1.92","30","0.64","4.1","57.81"
"H. Vanaken","Belgium 1.","Club Brugge","AMF, LCMF, LDMF","33","7000000","2027-06-30","14","1404","2","2.51","0","2.61","Belgium","right","195","4.81","2.63","53.66","2.5","61.54","0.19","5.12","1.47","0.13","0.16","0.06","1.22","21.05","10.526","1.15","50","0.71","45.45","4.49","25.71","2.05","0.9","0.06","60.64","89.85","17.69","82.61","5.26","78.05","0.17","0.45","0.58","8.01","84","3.72","62.07","2.12","9.42","87.07"
"M. Smets","Belgium 1.","Genk","LCB","21","0","2028-06-30","14","1404","0","0.26","1","0.02","Belgium","right","185","8.21","4.87","77.63","3.59","60.71","0.45","7.02","0.06","0","0.02","0","0.26","0","0","0.26","25","0.06","0","0.64","60","0.71","1.03","0","70.32","92.62","20.19","82.22","6.09","61.05","0","0.13","0.06","8.97","82.86","0.9","28.57","0.45","11.03","79.07"
"E. Bayram","Belgium 1.","Westerlo","RCB","22","4000000","","14","1395","2","1.74","1","0.45","Türkiye","right","186","9.1","4.39","61.76","4.32","67.16","0.71","8.34","0.9","0.13","0.11","0.06","0.58","33.33","22.222","0.52","62.5","0.52","62.5","1.55","50","1.03","0.65","0.06","53.03","84.91","24.26","75","10.58","59.76","0.03","0.06","0.19","8.84","62.04","1.94","46.67","0.65","11.48","74.72"
"A. Jungdal","Belgium 1.","Westerlo","GK","23","1500000","2026-06-30","14","1395","0","0","0","0","Singapore","right","195","1.55","0","0","0.39","100","0","2.06","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","22.26","83.77","13.35","74.4","9.42","65.75","0","0","0","4.19","49.23","0.39","33.33","0.06","6.97","79.63"
"D. Haspolat","Belgium 1.","Westerlo","RDMF","25","1200000","2027-06-30","14","1395","0","1.12","1","3.76","Netherlands","right","177","8.19","7.23","60.71","1.81","50","0.52","4.9","1.35","0","0.07","0","1.16","22.22","0","0.9","42.86","1.16","61.11","3.42","47.17","0.32","1.03","0.13","37.42","81.21","11.68","70.72","5.03","52.56","0.24","0","0.19","7.29","76.99","1.42","40.91","0.26","7.61","69.49"
"D. Lamego","Belgium 1.","La Louvière","LCB","22","0","2027-06-30","14","1395","0","0.02","0","0","France","","0","7.16","2.71","66.67","2.19","47.06","0.65","5.65","0.52","0","0","0","0.13","0","0","0.52","12.5","0.77","58.33","3.03","46.81","0.06","1.48","0.39","26.19","74.38","14.52","69.33","4.9","43.42","0","0","0","5.42","65.48","0.9","28.57","0.26","7.55","65.81"
"M. Peano","Belgium 1.","La Louvière","GK","27","350000","2026-06-30","14","1395","0","0","0","0","Argentina","right","187","2.65","0.13","50","0.52","87.5","0","2.82","0.06","0","0","0","0","0","0","0","0","0.06","100","0.26","75","0","0","0","19.61","76.97","12.39","66.15","11.03","63.16","0","0","0","5.03","56.41","0.26","0","0.06","7.29","83.19"
"W. Faye","Belgium 1.","La Louvière","RCB","31","0","2026-06-30","14","1395","1","0.75","1","0.38","Senegal","right","180","9.35","5.68","80.68","4.39","63.24","0.39","4.87","0.84","0.06","0.05","0.06","0.39","33.33","16.667","1.61","32","0.39","50","2.45","42.11","0.77","0.84","0.06","28.97","72.61","15.48","66.25","6.58","51.96","0.02","0","0.13","6.32","63.27","1.61","32","0.26","7.74","63.33"
"V. Janssen","Belgium 1.","Antwerp","CF","31","8000000","2026-06-30","14","1393","3","3.14","1","0.52","Netherlands","left","185","3.88","1.87","68.97","3.68","40.35","0.19","3.29","1.23","0.13","0.2","0","2","29.03","9.677","0.58","11.11","0.97","60","7.56","35.04","2.13","0.45","0.06","17.25","76.78","4.01","56.45","1.74","62.96","0.03","0.26","0.19","2.33","58.33","1.42","50","0.78","2","70.97"
"D. Roef","Belgium 1.","Gent","GK","31","1500000","2029-06-30","14","1391","0","0","0","0","Belgium","right","187","1.62","0.13","50","0.32","100","0","2.01","0","0","0","0","0","0","0","0","0","0","0","0.19","100","0","0","0","25.95","89.28","14.82","82.97","8.48","70.99","0","0","0","1.1","47.06","0.06","0","0","7.05","74.31"
"B. Gabriël","Belgium 1.","Zulte-Waregem","GK","26","75000","2026-06-30","14","1388","0","0","0","0.22","Belgium","right","190","1.62","0.06","0","0.39","66.67","0","1.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.56","90.52","12.97","86","9.4","79.31","0.01","0","0","2.4","67.57","0.19","66.67","0.13","7.07","87.16"
"P. Gerkens","Belgium 1.","Cercle Brugge","RCMF, LCMF","30","1500000","2027-06-30","14","1386","2","2.68","0","0.43","Belgium","right","179","7.21","4.81","60.81","3.9","35","0.13","5.14","1.1","0.06","0.17","0","1.1","29.41","11.765","1.75","25.93","0.52","50","2.08","28.13","2.47","0.45","0","32.14","80","9.48","67.12","2.66","46.34","0.03","0.06","0.19","4.61","69.01","1.88","48.28","0.58","4.68","72.22"
"Z. Van den Bosch","Belgium 1.","Antwerp","RCB, LCB","22","6000000","2026-06-30","14","1386","0","0.49","0","0.1","Belgium","right","191","8.64","5.71","72.73","2.66","48.78","0.65","6","0.65","0","0.03","0","0.39","66.67","0","0.52","62.5","0.13","50","0.78","41.67","0.65","0.58","0.06","50.06","86.12","21.95","75.15","7.27","49.11","0.01","0","0.06","7.79","65","1.43","40.91","0.32","10.39","77.5"
"R. Halhal","Belgium 1.","Mechelen","RCB, CB","22","100000","","14","1378","0","0.41","1","0.51","France","right","187","9.99","4.7","79.17","3.53","61.11","0.65","7.78","0.2","0","0.03","0","0.2","33.33","0","0.33","40","0.26","0","2.48","47.37","0.52","1.63","0.26","48.66","90.6","18.74","83.97","3.13","47.92","0.03","0","0","4.05","79.03","0.65","20","0.13","7.05","66.67"
"T. Akimoto","Belgium 1.","OH Leuven","LWB, LB","27","900000","2027-06-30","14","1378","0","0.53","0","0.47","Japan","left","170","9.08","7.25","63.06","2.94","51.11","0","5.49","1.44","0","0.03","0","0.52","50","0","1.83","25","1.18","61.11","4.11","47.62","1.24","0.85","0.13","27.1","77.35","10.12","65.81","3.85","40.68","0.03","0","0.13","3.33","54.9","2.42","48.65","0.91","5.55","63.53"
"T. Leysen","Belgium 1.","OH Leuven","GK","23","2500000","2027-06-30","14","1378","0","0","0","0","Belgium","left","189","1.18","0.13","50","0.52","75","0.07","1.39","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","26.65","86.52","15.22","78.11","10.32","68.99","0","0","0","4.51","65.22","0.2","0","0","8.36","80.47"
"E. Pletinckx","Belgium 1.","OH Leuven","RCB","25","2000000","2029-06-30","14","1378","3","1.62","0","0","Belgium","right","190","7.9","5.62","54.65","5.88","41.11","0.52","6.07","0.78","0.2","0.11","0.2","0.78","58.33","25","0.52","50","0.26","25","0.78","50","1.04","0.2","0","35.01","80.6","15.74","68.88","6.27","54.17","0","0","0.07","4.77","57.53","1.18","44.44","0.26","7.25","71.17"
"B. Reynolds","Belgium 1.","Westerlo","RB, LB","24","3000000","","14","1374","0","0.58","1","1.35","United States","right","185","6.81","5.7","64.37","1.83","60.71","0.2","4.19","2.23","0","0.04","0","0.46","57.14","0","1.9","44.83","2.16","51.52","5.24","40","1.38","1.9","0.33","33.67","78.99","15","72.05","3.21","48.98","0.09","0","0.26","5.9","67.78","3.21","53.06","1.31","7.99","81.15"
"B. Heynen","Belgium 1.","Genk","LDMF","28","10000000","2029-06-30","14","1374","1","1.37","0","0.73","Belgium","right","183","8.58","5.24","61.25","4.72","51.39","0.46","8.63","0.98","0.07","0.09","0.07","0.85","15.38","7.692","0.72","45.45","0.85","53.85","5.63","33.72","0.98","1.38","0.07","73.1","89.43","29.34","82.37","5.31","55.56","0.05","0.2","0.26","14.34","84.02","2.88","54.55","1.11","13.56","85.99"
"R. Yamamoto","Belgium 1.","Sint-Truiden","RDMF, RCMF","23","700000","","14","1371","2","2.41","2","2.29","Japan","left","179","8.4","5.38","68.29","2.23","50","0.13","6.57","1.97","0.13","0.16","0","1.51","30.43","8.696","1.18","66.67","1.25","52.63","4.53","50.72","2.1","0.33","0.07","32.36","81.34","12.08","74.46","2.17","60.61","0.15","0.26","0.46","4.92","72","2.1","53.13","0.72","6.04","71.74"
"B. Mechele","Belgium 1.","Club Brugge","LCB","32","3000000","2027-06-30","14","1371","2","1.71","2","0.25","Belgium","right","190","8.47","6.04","75","5.19","55.7","1.05","6.11","0.39","0.13","0.11","0.07","0.85","46.15","15.385","0.13","0","0.07","0","0.92","50","1.12","1.97","0.13","64.14","92.94","23.96","86.3","4.53","63.77","0.02","0","0.13","8.14","86.29","0.53","25","0.26","9.32","76.76"
"L. Marijnissen","Belgium 1.","Dender","RCB","22","300000","2026-06-30","14","1371","1","0.83","0","0.11","Netherlands","right","0","9.12","6.24","69.47","4.46","63.24","0.33","5.51","1.12","0.07","0.05","0","0.46","42.86","14.286","0.72","36.36","0.92","71.43","2.76","40.48","0.85","0.98","0.13","42.14","83.64","18.05","74.55","6.63","50.5","0.01","0","0.13","6.37","63.92","1.18","38.89","0.26","8.27","62.7"
"C. Coosemans","Belgium 1.","Anderlecht","GK","33","300000","2027-06-30","14","1366","0","0","0","0","Belgium","right","186","0.59","0.07","100","0.33","100","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0.13","50","0","0","0","21.22","83.85","12.72","75.13","8.96","65.44","0","0","0","2.9","52.27","0.4","16.67","0","7.18","76.15"
"F. Hammar","Belgium 1.","Mechelen","RCMF, LCMF","24","1200000","2027-12-31","14","1366","0","0.31","0","0.09","Sweden","right","175","12.58","7.64","63.79","2.7","53.66","1.38","8.86","0.26","0","0.02","0","0.46","0","0","0.2","33.33","0.26","75","3.62","45.45","0.33","0.13","0","33.47","81.1","11.6","64.77","3.56","44.44","0.01","0","0","4.08","66.13","0.66","60","0.33","5.07","49.35"
"A. Ito","Belgium 1.","Gent","LCMF","27","1500000","2028-06-30","14","1349","3","2.36","1","1.22","Japan","right","185","5.8","4.07","73.77","2.2","24.24","0.13","3.41","1.53","0.2","0.16","0","1.53","34.78","13.043","1.4","42.86","0.87","38.46","4.14","30.65","2.07","1.47","0.27","36.56","84.85","9.74","76.71","2.27","55.88","0.08","0.13","0.2","4.8","77.78","2.27","50","0.53","4.54","73.53"
"Mujaid Sadick","Belgium 1.","Genk","RCB","25","3500000","2028-06-30","14","1339","1","0.99","0","0","Spain","right","183","8.27","6.12","70.33","3.02","62.22","0.6","6.67","0.07","0.07","0.07","0","0.27","25","25","0","0","0","0","0.94","50","0.54","1.08","0","57.2","95.42","18.42","91.97","2.08","51.61","0","0","0","4.71","91.43","0.07","0","0","6.18","75"
"T. Hata","Belgium 1.","Sint-Truiden","LB, RB","23","600000","","14","1336","0","0.94","0","0.55","Japan","right","175","5.66","4.85","62.5","2.29","38.24","0.07","3.79","1.82","0","0.06","0","0.34","20","0","2.56","34.21","1.28","68.42","3.23","47.92","1.21","1.28","0","40.08","79.83","15.63","70.69","4.51","58.21","0.04","0","0.34","4.18","72.58","2.36","51.43","0.4","8.89","71.21"
"C. Tzolis","Belgium 1.","Club Brugge","LAMF, AMF, LWF","23","10000000","","14","1332","5","7.18","3","5.35","Greece","right","179","2.97","2.77","63.41","1.76","38.46","0","1.96","5.81","0.34","0.49","0.07","3.72","30.91","9.091","4.05","31.67","5.54","58.54","10.34","46.41","6.22","3.85","0.68","37.09","77.96","7.43","72.73","1.08","56.25","0.36","0.14","0.47","2.09","67.74","4.93","60.27","2.23","3.99","86.44"
"F. Ferraro","Belgium 1.","Dender","LB, LWB, LCMF","23","0","2027-06-30","14","1323","0","0.6","1","1.97","Belgium","left","180","8.84","6.33","66.67","2.45","47.22","0.14","5.08","3.81","0","0.04","0","0.75","45.45","0","4.08","38.33","3.47","52.94","7.76","41.23","1.77","1.7","0.27","33.54","73.43","11.09","68.1","4.08","45","0.13","0.07","0.68","3.61","52.83","3.74","43.64","0.48","7.14","72.38"
"A. Tanghe","Belgium 1.","Zulte-Waregem","RCB, CB","26","0","2027-06-30","14","1316","1","0.76","0","0.52","Belgium","right","194","8.55","3.97","68.97","4.38","51.56","0.68","6.32","0.27","0","0.05","0","0.07","100","100","0.21","100","0","0","0","0","0.41","0.41","0","40.69","87.39","17.44","78.04","5.4","56.96","0.04","0","0.07","5.74","67.86","0.96","57.14","0.27","9.16","75.37"
"N. Jackers","Belgium 1.","Club Brugge","GK","28","900000","2029-06-30","13","1305","0","0","0","0","Belgium","right","187","1.45","0.14","100","0.41","100","0","2.18","0","0","0","0","0","0","0","0","0","0","0","0.28","75","0","0","0","26.76","87.63","16.21","80.85","9.24","67.16","0","0","0","4","56.9","0.41","33.33","0.14","6.76","83.67"
"E. Camara","Belgium 1.","Charleroi","LDMF, RDMF","22","0","2027-06-30","14","1304","0","0.46","2","0.76","France","left","190","10.84","8.28","60.83","4.97","54.17","0.21","6.94","0.28","0","0.03","0","0.35","20","0","0.41","33.33","0.28","25","3.87","37.5","0.41","0.41","0","35.27","85.32","10.01","71.72","2.76","55","0.05","0.07","0.14","3.87","76.79","0.62","22.22","0.14","5.04","65.75"
"A. Scheidler","Belgium 1.","Charleroi","CF","27","1000000","2026-06-30","14","1303","3","3.29","1","0.95","France","right","192","2.56","1.24","61.11","15.26","43.44","0.07","2.25","1.45","0.21","0.23","0.07","1.31","52.63","15.789","0.35","20","1.17","52.94","6.7","31.96","2.35","0.55","0","16.85","68.85","3.38","44.9","0.48","28.57","0.07","0.07","0.07","1.38","60","1.24","44.44","1.04","2","48.28"
"T. Claes","Belgium 1.","Zulte-Waregem","LDMF, LCMF","21","0","2028-06-30","14","1298","2","1.17","0","1.06","Belgium","right","181","5.76","4.16","50","1.18","35.29","0.21","4.15","1.8","0.14","0.08","0","1.32","52.63","10.526","0.97","35.71","0.97","71.43","4.71","36.76","0.76","0.97","0.35","36.4","87.62","9.98","79.86","3.05","47.73","0.07","0.14","0.21","5.89","78.82","1.32","52.63","0.62","4.78","82.61"
"M. Delavallée","Belgium 1.","Charleroi","GK","21","100000","","13","1282","0","0","0","0.05","Belgium","right","180","1.54","0","0","0.42","100","0","2.02","0","0","0","0","0","0","0","0","0","0","0","0.14","100","0.07","0","0.07","20.78","86.82","11.65","78.31","7.44","73.58","0","0","0","2.39","73.53","0.14","0","0.07","7.79","82.88"
"R. Květ","Belgium 1.","Dender","CF, LCMF, RCMF","27","650000","","14","1276","1","1.36","0","1.78","Czech Republic","right","187","5.01","5.08","56.94","1.83","23.08","0.07","2.32","1.62","0.07","0.1","0","1.34","26.32","5.263","1.83","30.77","1.9","37.04","5.92","27.38","1.62","0.92","0.14","33.71","78.03","9.73","62.32","1.69","54.17","0.13","0","0.14","3.53","72","2.68","47.37","0.99","4.87","76.81"
"G. Magnée","Belgium 1.","Cercle Brugge","RB, LB","26","1200000","2028-06-30","14","1275","0","0.59","4","3.31","Belgium","right","175","11.93","6.56","69.89","2.05","48.28","0.28","10.34","2.96","0","0.04","0","0.99","14.29","0","4.59","36.92","1.84","57.69","5.51","41.03","0.49","1.76","0","42.99","73.23","19.27","66.3","7.13","52.48","0.23","0.21","1.06","8.4","64.71","5.86","37.35","0.85","12.99","77.17"
"L. Hey","Belgium 1.","Anderlecht","RCB","22","3000000","2027-06-30","14","1275","0","0.29","0","0.35","Denmark","right","189","8.05","5.01","74.65","5.36","56.58","0.49","5.61","0.42","0","0.02","0","0.21","0","0","0","0","0.35","100","1.41","55","0.35","0.49","0.07","46.31","86.28","21.46","75.99","6","52.94","0.02","0.14","0","8.4","68.91","0.71","30","0.21","9.46","80.6"
"A. Sissako","Belgium 1.","Sint-Truiden","LDMF, LCMF, DMF","27","700000","2027-06-30","14","1273","0","1.05","1","0.07","France","right","181","7.78","6.43","62.64","3.39","39.58","0.35","4.58","0.35","0","0.07","0","0.78","9.09","0","0.21","33.33","0.57","37.5","5.8","35.37","0.57","0.92","0.14","41.01","84.66","11.74","69.28","3.11","56.82","0.01","0","0.07","4.67","77.27","1.2","64.71","0.57","4.74","59.7"
"Y. Cappelle","Belgium 1.","Zulte-Waregem","LB","22","0","2028-06-30","14","1273","1","0.39","1","1.08","Belgium","","0","7.78","5.3","68","3.11","54.55","0.57","4.9","1.91","0.07","0.03","0","0.42","16.67","16.667","2.9","43.9","1.06","53.33","3.18","48.89","0.57","1.27","0.28","41.01","82.24","13.86","71.94","4.03","52.63","0.08","0","0.21","3.68","73.08","2.9","53.66","0.35","7.49","70.75"
"M. Delanghe","Belgium 1.","Cercle Brugge","GK","24","300000","2028-06-30","13","1268","0","0","0","0","Belgium","right","190","1.63","0.07","100","0.5","100","0","2.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.61","84.19","10.29","75.17","6.74","63.16","0","0","0","2.13","56.67","0.21","0","0","5.39","78.95"
"L. Lauberbach","Belgium 1.","Mechelen","CF","27","650000","2027-06-30","14","1266","5","5.49","1","0.3","Germany","left","194","3.34","2.56","61.11","5.62","34.18","0.07","2.21","2.42","0.36","0.39","0.07","2.27","62.5","15.625","0.71","10","1.71","54.17","7.82","33.64","3.7","1.49","0.21","17.99","77.08","4.05","75.44","0.43","50","0.02","0","0.14","1.92","70.37","0.85","41.67","0.43","1.49","52.38"
"K. Mac Allister","Belgium 1.","Union Saint-Gilloise","RCB","28","6000000","2027-06-30","13","1265","0","0.55","0","0.89","Argentina","right","175","10.6","7.4","69.23","3.91","60","0.43","7.52","0.28","0","0.04","0","0.21","33.33","0","0.21","66.67","0.14","50","1.64","39.13","0.64","0.92","0","46.6","89.31","22.41","83.49","4.62","66.15","0.06","0","0.21","7.75","82.57","1","42.86","0.36","8.75","80.49"
"C. Keita","Belgium 1.","Charleroi","LCB","22","0","","14","1255","1","1.53","0","0","France","right","185","6.02","3.73","69.23","4.66","36.92","0.86","4.3","0.22","0.07","0.11","0.07","0.65","11.11","11.111","0.22","0","0.22","66.67","1.58","45.45","0.93","1","0.07","32.63","89.45","12.26","79.53","2.58","41.67","0","0","0","2.22","74.19","0.5","14.29","0.14","4.88","64.71"
"T. Mohr","Belgium 1.","Standard Liège","LB, RAMF, LW","30","500000","","14","1251","0","0.52","1","1.64","Germany","left","182","9.28","5.54","62.34","2.23","32.26","0.36","6.84","1.73","0","0.04","0","1.08","20","0","2.3","28.13","1.51","57.14","3.24","40","0.58","1.01","0.36","37.27","72.78","16.69","60.78","6.62","51.09","0.12","0.29","0.22","6.76","55.32","3.02","33.33","0.43","9.14","69.29"
"Aiham Ousou","Belgium 1.","Charleroi","RCB","25","1800000","2026-06-30","14","1251","1","0.64","0","0","Sweden","right","186","8.63","4.82","62.69","3.6","48","0.72","7.05","0.22","0.07","0.05","0","0.29","50","25","0.07","0","0.07","100","1.29","50","0.5","1.87","0.07","44.17","87.13","19.42","78.52","6.69","61.29","0","0","0","7.34","73.53","0.86","25","0.29","9.64","75.37"
"M. Kana","Belgium 1.","Anderlecht","LCB, CB","23","1500000","2026-06-30","13","1242","0","0.09","0","0.1","Congo DR","right","182","8.99","4.78","74.24","2.17","43.33","0.65","7.31","0.29","0","0.01","0","0.29","25","0","0.14","50","0.14","50","0.65","44.44","0.14","0.14","0.07","50.43","91.24","16.01","80.54","4.64","56.25","0.01","0.07","0","4.13","66.67","0.94","53.85","0.36","7.17","69.7"
