"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Dani Villahermosa","Spain 2.","FC Andorra","LCMF, LDMF","25","300000","2026-06-30","20","1601","4","2.07","2","1.58","Spain","right","174","7.48","6.58","64.1","1.41","4","0.06","5.18","1.74","0.22","0.12","0","1.01","33.33","22.222","1.35","33.33","2.14","36.84","5.85","37.5","1.8","1.8","0.22","42.61","84.3","15.4","78.47","2.25","60","0.09","0.17","0.45","6.13","83.49","2.14","65.79","1.18","7.81","71.94"
"M. Kim","Spain 2.","FC Andorra","LAMF, LWF","19","0","","20","1599","5","4.12","3","1.63","Korea Republic","right","177","3.55","3.55","49.21","0.79","7.14","0","2.7","4.17","0.28","0.23","0","2.31","43.9","12.195","0.96","35.29","5.74","48.04","14.18","35.71","2.81","3.66","0.56","25.89","81.52","6.08","71.3","0.68","66.67","0.09","0.17","0.45","1.86","78.79","1.97","60","1.01","2.93","75"
"R. Matthys","Spain 2.","Castellón","GK","27","400000","2027-06-30","16","1594","0","0","0","0","Belgium","right","183","2.71","0.06","100","0.34","83.33","0","4.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.55","84.1","17.56","73.31","9.94","57.39","0","0","0","2.09","51.35","0.17","0","0","8.19","67.59"
"T. Carrique","Spain 2.","FC Andorra","RB","26","400000","2027-06-30","19","1584","0","0.34","1","1.79","France","right","174","6.42","5.63","54.55","2.39","47.62","0.23","5.27","1.76","0","0.02","0","0.4","14.29","0","2.95","30.77","1.31","60.87","4.77","50","1.02","2.84","0.34","39.83","81.03","12.9","67.4","3.52","32.26","0.1","0.06","0.68","3.58","63.49","2.33","34.15","0.17","6.36","61.61"
"E. Loiodice","Spain 2.","Las Palmas","RCMF, RDMF","25","4000000","2026-06-30","19","1579","0","0.76","1","0.58","France","left","176","7.47","5.93","64.42","2.68","44.68","0.11","4.7","1.25","0","0.04","0","1.03","22.22","0","0.23","25","1.08","68.42","7.07","44.35","0.63","1.03","0.06","46.74","86.46","12.14","70.42","2.51","65.91","0.03","0.28","0.06","4.9","74.42","0.85","60","0.51","4.79","60.71"
"Guille Bueno","Spain 2.","Real Valladolid","LB","23","600000","2028-06-30","19","1570","0","0.45","1","1.32","Spain","left","176","8.08","6.42","64.29","1.72","50","0.06","5.9","3.67","0","0.03","0","0.46","50","0","3.78","36.36","4.36","44.74","8.54","40.27","1.15","3.32","0.8","37.03","80.34","13.07","73.68","3.44","58.33","0.08","0.11","0.57","3.96","69.57","3.27","50.88","0.63","6.82","78.15"
"Álex Lizancos","Spain 2.","Burgos","RB","22","0","2029-06-30","18","1570","0","0.55","1","0.96","Spain","","0","9.23","8.25","63.89","2.92","50.98","0.23","5.11","2.98","0","0.03","0","0.92","18.75","0","2.58","37.78","2.92","62.75","6.76","47.46","0.8","1.66","0.29","30.5","72.37","11.24","56.12","4.87","42.35","0.06","0","0.23","3.44","58.33","2.41","52.38","0.57","7.05","62.6"
"Dani Barcia","Spain 2.","Deportivo La Coruña","LCB","22","150000","2028-06-30","19","1570","1","0.2","1","0.11","Spain","left","186","7.57","5.79","72.28","3.21","50","0.34","4.1","0.29","0.06","0.01","0","0.17","66.67","33.333","0","0","0.17","100","0.63","54.55","0.23","1.15","0.17","52.45","88.09","19.49","74.71","5.68","38.38","0.01","0","0.11","4.36","55.26","0.52","11.11","0","7.17","64.8"
"Diego Villares","Spain 2.","Deportivo La Coruña","RCMF, RDMF","29","500000","2027-06-30","19","1570","1","0.95","0","0.33","Spain","right","179","8.54","6.25","65.14","2.52","40.91","0.34","5.19","0.97","0.06","0.05","0","0.57","50","10","0.17","66.67","0.97","58.82","2.92","58.82","0.92","0.69","0.11","33.71","85.2","11.52","69.65","1.83","56.25","0.02","0","0.17","4.93","81.4","0.69","66.67","0.29","5.33","72.04"
"Agus Medina","Spain 2.","Albacete","CF, RW","31","1000000","2028-06-30","17","1555","7","4.32","0","1.82","Spain","right","176","4.92","5.44","54.26","3.7","26.56","0.12","2.34","2.03","0.35","0.25","0.12","1.74","56.67","20","1.22","42.86","0.81","50","4.75","36.59","2.55","1.04","0.29","27.84","76.3","9.84","65.29","3.47","63.33","0.11","0.17","0.29","4.57","68.35","2.14","59.46","0.98","4.92","80"
"Matia Barzic","Spain 2.","Cultural Leonesa","LCB, RCB, CB","21","0","2028-06-30","17","1542","1","0.48","0","0","Spain","right","190","7.24","4.49","71.43","2.98","54.9","0.47","5.08","0.76","0.06","0.03","0.06","0.29","40","20","0.18","100","0.47","100","1.63","53.57","0.53","0.88","0.06","50.43","89.35","19.96","79.24","6.89","55.08","0","0.06","0.06","5.43","70.97","0.53","44.44","0.06","8.81","72.19"
"Aitor Córdoba","Spain 2.","Burgos","RCB","30","1200000","2026-06-30","18","1530","0","0.82","0","0","Spain","right","191","6.35","3","64.71","2.71","60.87","0.59","5.84","0.53","0","0.05","0","0.29","40","0","0.24","50","0.35","83.33","0.65","72.73","0.47","0.12","0","39.71","84.44","19.47","74.92","8.76","56.38","0","0","0","4.88","66.27","0.41","57.14","0.18","8.82","70.67"
"Diego Barri","Spain 2.","Castellón","DMF, LCMF, LDMF","30","200000","2027-06-30","19","1510","1","2.1","2","0.19","Spain","right","188","8.7","6.62","66.67","2.8","57.45","0.3","6.67","0.95","0.06","0.13","0","0.83","21.43","7.143","0.18","33.33","1.01","70.59","3.52","52.54","0.77","0.72","0.12","42.85","84.14","15.38","73.64","2.44","46.34","0.01","0","0.18","5.9","77.78","1.31","45.45","0.77","6.5","66.97"
"Lalo Aguilar","Spain 2.","Leganés","RCB","23","0","2029-06-30","17","1510","0","1.18","0","0.06","Spain","right","188","8.17","4.47","73.33","2.68","57.78","0.72","6.89","0.42","0","0.07","0","0.42","14.29","0","0.54","44.44","0.3","40","1.07","44.44","0.54","1.07","0.24","45","87.02","19.37","75.38","6.97","58.12","0","0.12","0.12","6.44","72.22","0.6","10","0.12","8.52","75.52"
"Iñigo Vicente","Spain 2.","Racing Santander","LAMF, AMF, CF","28","0","2030-06-30","18","1508","4","2.22","11","5.23","Spain","right","178","3.28","3.52","50.85","0.24","100","0.06","2.14","3.22","0.24","0.13","0","1.25","42.86","19.048","2.21","37.84","2.81","48.94","8.3","38.85","2.57","1.91","0.06","52.34","77.42","19.93","67.66","4.95","57.83","0.31","0.9","1.31","11.22","72.34","6.8","53.51","3.16","12.23","89.27"
"Iza Carcelén","Spain 2.","Cádiz","RB","32","1500000","2027-06-30","16","1507","0","1.16","1","1.11","Spain","right","178","10.63","8.06","65.93","1.91","59.38","0.24","6.26","1.79","0","0.07","0","0.36","33.33","0","2.57","25.58","1.61","59.26","4.96","46.99","0.72","1.02","0.24","38.82","79.38","18.57","74.6","5.14","61.63","0.07","0.12","0.36","7.82","74.05","2.21","32.43","0.24","10.45","77.14"
"Fer Niño","Spain 2.","Burgos","CF","25","2000000","2029-06-30","19","1506","4","3.54","0","1.56","Spain","right","191","6.51","5.38","57.78","7.35","47.15","0.06","4.17","2.03","0.24","0.21","0.06","1.49","28","16","0.3","80","2.27","60.53","10.04","39.29","3.17","1.67","0.24","18.76","79.94","4.48","62.67","1.25","52.38","0.09","0","0.42","2.03","79.41","0.78","46.15","0.54","1.61","55.56"
"S. Cissé","Spain 2.","Leganés","RCMF, LCMF","24","1200000","2026-06-30","16","1496","1","1.82","1","0.97","Guinea","right","178","6.5","4.27","64.79","1.62","40.74","0.18","5.06","0.96","0.06","0.11","0.06","0.66","63.64","9.091","0.24","50","0.84","50","5.23","45.98","0.42","1.14","0.24","46.99","87.2","12.03","74.5","6.14","68.63","0.06","0.12","0.3","7.46","76.61","0.84","57.14","0.48","7.4","72.36"
"Jorge Pascual","Spain 2.","Granada","CF","22","0","2028-06-30","18","1495","5","6.2","1","0.53","Spain","left","187","2.47","2.59","53.49","6.14","54.9","0.12","1.56","1.69","0.24","0.37","0.06","2.23","40.54","13.514","0.54","22.22","1.14","57.89","6.74","43.75","2.53","0.72","0.12","13.61","78.76","2.47","68.29","0.66","72.73","0.03","0","0.12","1.44","66.67","0.72","50","0.36","1.44","70.83"
"Rafel Bauzà","Spain 2.","Mirandés","RCMF, DMF","20","0","2028-06-30","16","1489","2","2.19","1","1.25","Spain","right","183","6.89","6.29","48.08","1.51","60","0.42","4.58","1.27","0.12","0.13","0","1.27","33.33","9.524","0.85","35.71","1.03","47.06","4.29","46.48","1.27","1.69","0.24","29.74","84.55","7.68","70.87","1.57","50","0.08","0.06","0.3","3.63","68.33","1.03","47.06","0.3","3.87","64.06"
"Alberto Jiménez","Spain 2.","Castellón","RCB, CB, LCB","33","150000","2028-06-30","16","1488","1","1.08","0","0.52","Spain","right","186","7.68","4.66","67.53","4.35","50","0.6","6.84","0.6","0.06","0.07","0","0.48","37.5","12.5","0.42","42.86","0.6","40","4.11","55.88","0.97","1.69","0.06","52.68","89.55","18.39","78.62","4.54","49.33","0.03","0","0.06","6.59","70.64","0.79","46.15","0.48","7.02","75.86"
"J. Otero","Spain 2.","Sporting Gijón","CF","30","2500000","2027-06-30","17","1485","4","6.08","6","1.83","Colombia","right","182","3.45","3.76","58.06","8.85","37.67","0","1.5","2.42","0.12","0.37","0.06","2.79","39.13","8.696","1.52","32","1.7","42.86","11.76","23.2","4.48","1.27","0.18","22.42","76.22","4.36","58.33","0.67","36.36","0.11","0.12","0.48","2.18","47.22","1.33","45.45","0.79","2.18","72.22"
"Adri Embarba","Spain 2.","Almería","LAMF, RAMF","33","1800000","2028-06-30","18","1484","8","4.61","3","3.11","Spain","right","173","7.04","6.55","58.33","2.18","27.78","0.12","4.89","6.55","0.49","0.28","0","2.85","51.06","17.021","4.31","32.39","6.67","53.64","13.04","40","2.61","3.09","0.55","30.32","72.2","7.94","64.89","1.94","53.13","0.19","0.3","0.73","1.76","68.97","4.73","48.72","1.33","4.97","69.51"
"Nacho Martín","Spain 2.","Sporting Gijón","LDMF, RDMF, LCMF","23","700000","2029-06-30","19","1484","0","0.22","0","0.12","Spain","right","175","6.55","5.46","57.78","2.43","42.5","0.3","3.99","0.42","0","0.01","0","0.42","28.57","0","0.18","0","0.36","50","1.76","31.03","0.36","0.42","0","36.08","86.39","9.89","70.55","2.79","54.35","0.01","0.18","0","4.91","75.31","0.79","38.46","0.36","4.85","80"
"Carlos Isaac","Spain 2.","Córdoba","RB","27","500000","2026-06-30","16","1478","0","1.16","2","1.9","Spain","right","184","8.34","6.94","61.4","2.25","56.76","0.18","7.33","2.13","0","0.07","0","1.22","20","0","2.19","52.78","1.1","55.56","3.04","50","1.58","0.97","0.24","33","80.07","14.01","74.78","2.8","50","0.12","0.18","0.43","4.99","69.51","2.31","60.53","0.73","7.19","73.73"
"Sergio Ortu","Spain 2.","Cádiz","LCMF, LDMF, RDMF","26","1000000","2028-06-30","18","1470","1","1.02","2","1.6","Spain","right","178","6.98","6","46.94","1.65","29.63","0.31","4.79","0.61","0.06","0.06","0","0.37","66.67","16.667","0.86","35.71","0.12","50","1.29","52.38","0.55","0.06","0.06","41.02","86.72","15.55","81.5","2.2","58.33","0.1","0","0.18","6.67","79.82","1.22","35","0.43","7.22","82.2"
"A. Yaakobishvili","Spain 2.","FC Andorra","GK","19","0","2028-06-30","15","1468","0","0","0","0","Hungary","left","185","1.23","0.18","66.67","0.37","100","0","1.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.46","90.93","14.35","80.34","7.3","63.87","0","0","0","0.92","26.67","0.06","0","0","5.09","53.01"
"Piña","Spain 2.","Huesca","RCB, LCB, CB","31","300000","2027-06-30","16","1464","0","0.06","0","0.17","Spain","right","188","10.57","7.13","75","3.14","49.02","0.68","5.74","0.31","0","0","0","0.18","0","0","0.25","50","0.18","100","1.05","70.59","0.25","0.25","0","33.69","85.95","14.57","76.79","4.43","59.72","0.01","0.06","0.06","3.38","61.82","0.49","62.5","0.31","5.78","65.96"
"S. Biuk","Spain 2.","Real Valladolid","LAMF, LW","23","4000000","2029-06-30","20","1463","0","2.94","3","3.49","Croatia","right","184","6.83","6.09","60.61","2.09","47.06","0.06","4.19","4.74","0","0.18","0","2.21","25","0","3.44","23.21","6.95","48.67","12.18","39.9","3.88","3.75","0.31","25.78","73.99","5.48","70.79","0.98","56.25","0.21","0.06","0.62","2.09","70.59","3.14","45.1","1.35","3.57","68.97"
"Rodri Suárez","Spain 2.","Cultural Leonesa","RCB","23","300000","2027-06-30","16","1463","0","1.18","0","0","Spain","right","186","11.26","6.21","70.3","2.58","42.86","1.05","9.01","0.25","0","0.07","0","0.43","42.86","0","0.06","0","0.25","25","0.98","50","0.62","0.18","0","36.17","89.8","12.92","79.05","2.77","44.44","0","0.06","0.06","3.57","74.14","0.06","0","0","5.48","69.66"
"Pedro Alemañ","Spain 2.","Granada","RCMF, AMF","23","150000","2028-06-30","18","1460","5","1.87","2","2.03","Spain","left","182","6.66","6.72","61.47","1.91","38.71","0.25","3.48","1.66","0.31","0.11","0","1.05","41.18","29.412","0.74","41.67","1.85","46.67","6.66","41.67","1.54","1.05","0.25","25.71","81.06","7.27","66.95","2.4","53.85","0.13","0.18","0.49","4.75","71.43","1.17","57.89","0.49","3.51","77.19"
"Juan Cruz","Spain 2.","Leganés","RW, RWF, AMF","25","0","2029-06-30","18","1459","0","2.81","1","3.64","Argentina","left","177","2.47","2.59","59.52","1.54","32","0","1.32","4.75","0","0.17","0","2.04","21.21","0","2.65","41.86","5","64.2","9.13","51.35","1.6","1.97","0.37","30.1","79.3","8.88","66.67","1.48","58.33","0.22","0.25","0.68","3.33","62.96","2.96","47.92","0.68","5.06","76.83"
"Juanmi Latasa","Spain 2.","Real Valladolid","CF","24","2800000","2029-06-30","18","1459","3","6.34","1","1.14","Spain","left","192","1.91","1.97","40.63","9.68","58.6","0.06","1.68","1.11","0.06","0.39","0.06","2.28","32.43","8.108","0.49","0","0.74","50","9.31","27.81","3.58","0.19","0","15.36","66.27","2.47","47.5","0.93","73.33","0.07","0","0.25","1.17","52.63","0.43","28.57","0.68","0.99","43.75"
"Á. Muñoz","Spain 2.","Almería","LB, LCB","31","1200000","2028-06-30","16","1452","1","0.83","3","0.84","Spain","left","187","8.18","7.07","56.14","3.72","70","0.25","5.47","1.12","0.06","0.05","0.06","0.62","30","10","1.24","50","0.43","71.43","2.23","41.67","1.36","1.67","0.25","39.92","83.85","14.94","72.61","3.66","45.76","0.05","0","0.25","3.97","67.19","1.24","50","0.12","6.88","64.86"
"Álex Sola","Spain 2.","Granada","RWF, RAMF","26","4000000","2026-06-30","16","1449","2","2.36","2","2.62","Spain","right","178","8.14","6.46","66.35","2.36","42.11","0.06","5.54","5.53","0.12","0.15","0","1.86","23.33","6.667","4.66","44","5.59","54.44","12.86","43.48","2.3","2.42","0.5","22.67","69.04","5.96","58.33","1.99","56.25","0.16","0.06","0.75","2.11","67.65","3.48","50","0.25","4.53","80.82"
"Diego Murillo","Spain 2.","Málaga","RCB, RB","24","0","2027-06-30","16","1449","0","0.37","0","0","Spain","right","182","9.25","6.52","65.71","3.17","47.06","0.68","6.67","0.31","0","0.02","0","0.25","25","0","0.31","40","0.19","66.67","1.74","42.86","0.37","1.3","0.19","46.83","85.94","19.01","75.49","4.72","47.37","0","0","0","5.28","69.41","0.43","28.57","0","8.63","69.06"
"Jon Morcillo","Spain 2.","Albacete","LW, RW","27","1000000","2026-06-30","19","1448","4","3.07","3","3.41","Spain","left","183","3.42","3.48","55.36","0.31","40","0","1.76","6.46","0.25","0.19","0","2.61","33.33","11.905","5.22","40.48","5.1","68.29","8.64","53.96","2.18","2.05","0.56","26.23","68.48","5.1","50","2.8","44.44","0.21","0.19","0.99","2.11","61.76","4.48","41.67","0.31","5.16","79.52"
"Pablo Ínsua","Spain 2.","Real Zaragoza","RCB","32","1000000","2026-06-30","16","1447","0","0.22","0","0","Spain","right","187","7.4","4.54","61.64","5.04","61.73","0.75","6.51","0.19","0","0.01","0","0.19","66.67","0","0.06","0","0.06","100","0.75","58.33","0.44","0.62","0","41.73","90.61","13.93","79.46","4.42","61.97","0","0.06","0","3.73","70","0.25","50","0.19","5.04","75.31"
"F. Bonini","Spain 2.","Almería","LCB","24","0","2031-06-30","15","1445","1","0.85","0","0.07","Italy","left","188","8.1","3.55","77.19","3.67","55.93","0.06","7.17","0.44","0.06","0.05","0.06","0.44","42.86","14.286","0.19","66.67","0.25","50","0.81","38.46","0.87","0.44","0.12","46.84","90.16","18.87","79.87","6.48","51.92","0","0","0.06","4.42","63.38","0.56","22.22","0.19","7.41","71.43"
"D. Chirino","Spain 2.","Almería","RB","23","400000","2030-06-30","17","1443","3","0.45","0","0.68","Curaçao","right","185","8.73","7.73","65.32","1.31","52.38","0.31","5.09","2.49","0.19","0.03","0","0.56","44.44","33.333","1.75","25","2.74","65.91","6.17","50.51","1.43","2.18","0.69","39.85","80.44","15.53","70.68","3.43","41.82","0.04","0.06","0.25","5.18","69.88","1.87","43.33","0.75","7.11","68.42"
"Gorka Carrera","Spain 2.","Real Sociedad B","CF","20","0","2028-06-30","18","1442","7","5.11","3","1.56","Spain","","0","2.93","3.87","33.87","3.18","37.25","0","1.73","1.44","0.44","0.32","0.06","1.56","52","28","0.37","33.33","1","50","6.37","28.43","2.75","0.44","0.25","11.98","70.83","2.12","58.82","0.37","50","0.1","0","0.31","0.94","73.33","0.56","44.44","0.37","0.87","50"
"Jon Balda","Spain 2.","Real Sociedad B","LB, LCB","23","0","2028-06-30","18","1438","2","1.18","0","0.1","Spain","left","174","8.76","7.57","57.85","3.57","43.86","0.25","5.45","2","0.13","0.07","0","1.19","36.84","10.526","1.25","35","2.19","45.71","5.19","43.37","0.69","1.82","0.63","33.8","77.96","14.77","67.37","6.57","60","0.01","0.19","0.13","5.01","70","1.19","47.37","0.5","8.32","66.17"
"Cristian Carracedo","Spain 2.","Córdoba","RWF, RW, RAMF","30","400000","2028-06-30","17","1435","1","2.75","4","3.01","Spain","right","179","4.95","4.64","59.46","0.63","0","0.06","3.85","5.27","0","0.17","0","1.25","50","5","4.2","23.88","5.33","62.35","14.61","44.64","2.45","5.27","0.56","36.63","73.97","11.6","72.43","2.01","40.63","0.19","0.44","1.07","4.83","75.32","5.9","50","2.32","7.53","85"
"Dani Lorenzo","Spain 2.","Málaga","LCMF, LDMF, AMF","22","0","2027-06-30","17","1432","3","2.13","0","1","Spain","right","176","6.1","5.22","51.81","2.7","34.88","0.19","4.1","1.89","0.19","0.13","0","1.32","28.57","14.286","0.19","0","2.58","56.1","8.42","44.03","1.57","2.51","0.5","41.23","88.11","9.87","74.52","2.51","67.5","0.06","0.19","0.13","4.84","85.71","1.76","57.14","1.07","5.59","66.29"
"Diego González","Spain 2.","Ceuta","LCB","26","300000","2026-06-30","16","1431","0","1.63","0","0.35","Spain","left","179","7.17","4.09","69.23","2.96","42.55","0.44","5.96","0.38","0","0.1","0","0.44","28.57","0","0.38","16.67","0.25","75","1.01","62.5","0.88","0.82","0.06","42.52","82.1","22.14","72.73","7.61","44.63","0.02","0","0.06","5.97","53.68","0.25","0","0","8.36","63.91"
"Anaitz Arbilla","Spain 2.","Eibar","LCB, LB","38","400000","2026-06-30","16","1421","3","1.67","0","0.28","Spain","right","178","8.36","5.13","66.67","3.23","54.9","0.32","5.87","0.95","0.19","0.11","0.13","0.89","28.57","21.429","0.82","30.77","0.76","50","2.34","51.35","0.76","0.7","0.13","53.65","86.19","24.26","81.2","7.6","58.33","0.02","0.06","0.13","6.52","72.82","1.39","40.91","0.38","10.83","75.44"
"Mika Mármol","Spain 2.","Las Palmas","LCB","24","15000000","2026-06-30","15","1418","2","0.51","1","0.71","Spain","left","182","7.81","5.14","67.9","2.28","52.78","0.19","5.96","0.7","0.13","0.03","0.06","0.44","28.57","28.571","0.32","80","0.44","57.14","1.97","64.52","0.95","1.65","0.44","52.3","86.77","22.28","76.64","6.47","48.04","0.05","0.13","0.32","5.27","65.06","0.57","33.33","0.25","8.82","65.47"
